vocabulary size: 137
n tunes: 23638
n train tunes: 18902.0
n validation tunes: 4736.0
10934/29534 (epoch 37.021) train_loss=1.40985179 time/batch=1.14s
10935/29534 (epoch 37.025) train_loss=1.42940879 time/batch=1.29s
10936/29534 (epoch 37.028) train_loss=1.34525561 time/batch=0.73s
10937/29534 (epoch 37.031) train_loss=1.21912670 time/batch=0.32s
10938/29534 (epoch 37.035) train_loss=1.23901236 time/batch=0.27s
10939/29534 (epoch 37.038) train_loss=1.40227687 time/batch=0.70s
10940/29534 (epoch 37.042) train_loss=1.31604576 time/batch=0.50s
10941/29534 (epoch 37.045) train_loss=1.27118039 time/batch=0.61s
10942/29534 (epoch 37.048) train_loss=1.39214802 time/batch=1.03s
10943/29534 (epoch 37.052) train_loss=1.31513941 time/batch=0.65s
10944/29534 (epoch 37.055) train_loss=1.40377975 time/batch=1.38s
10945/29534 (epoch 37.059) train_loss=1.37561595 time/batch=0.68s
10946/29534 (epoch 37.062) train_loss=1.32613802 time/batch=0.65s
10947/29534 (epoch 37.065) train_loss=1.35814226 time/batch=0.22s
10948/29534 (epoch 37.069) train_loss=1.27552438 time/batch=0.44s
10949/29534 (epoch 37.072) train_loss=1.25269783 time/batch=0.29s
10950/29534 (epoch 37.075) train_loss=1.28408921 time/batch=0.56s
10951/29534 (epoch 37.079) train_loss=1.31928647 time/batch=1.03s
10952/29534 (epoch 37.082) train_loss=1.37714744 time/batch=1.19s
10953/29534 (epoch 37.086) train_loss=1.33909965 time/batch=0.58s
10954/29534 (epoch 37.089) train_loss=1.45601213 time/batch=1.22s
10955/29534 (epoch 37.092) train_loss=1.33663392 time/batch=0.57s
10956/29534 (epoch 37.096) train_loss=1.25399446 time/batch=0.63s
10957/29534 (epoch 37.099) train_loss=1.38063467 time/batch=0.75s
10958/29534 (epoch 37.103) train_loss=1.40297627 time/batch=0.69s
10959/29534 (epoch 37.106) train_loss=1.19790876 time/batch=0.32s
10960/29534 (epoch 37.109) train_loss=1.33385074 time/batch=0.84s
10961/29534 (epoch 37.113) train_loss=1.41022921 time/batch=0.94s
10962/29534 (epoch 37.116) train_loss=1.37082994 time/batch=0.76s
10963/29534 (epoch 37.119) train_loss=1.47423553 time/batch=0.20s
10964/29534 (epoch 37.123) train_loss=1.21407080 time/batch=0.31s
10965/29534 (epoch 37.126) train_loss=1.28558016 time/batch=0.48s
10966/29534 (epoch 37.130) train_loss=1.16460729 time/batch=0.32s
10967/29534 (epoch 37.133) train_loss=1.22230148 time/batch=0.38s
10968/29534 (epoch 37.136) train_loss=1.22246742 time/batch=0.58s
10969/29534 (epoch 37.140) train_loss=1.37225854 time/batch=0.86s
10970/29534 (epoch 37.143) train_loss=1.30852067 time/batch=0.59s
10971/29534 (epoch 37.147) train_loss=1.27004039 time/batch=0.52s
10972/29534 (epoch 37.150) train_loss=1.24016464 time/batch=0.49s
10973/29534 (epoch 37.153) train_loss=1.34514749 time/batch=0.63s
10974/29534 (epoch 37.157) train_loss=1.25311816 time/batch=0.40s
10975/29534 (epoch 37.160) train_loss=1.25166202 time/batch=0.23s
10976/29534 (epoch 37.163) train_loss=1.28596425 time/batch=0.40s
10977/29534 (epoch 37.167) train_loss=1.28602886 time/batch=0.47s
10978/29534 (epoch 37.170) train_loss=1.29436588 time/batch=0.52s
10979/29534 (epoch 37.174) train_loss=1.23223078 time/batch=0.49s
10980/29534 (epoch 37.177) train_loss=1.14857256 time/batch=0.43s
10981/29534 (epoch 37.180) train_loss=1.27653241 time/batch=0.62s
10982/29534 (epoch 37.184) train_loss=1.17704606 time/batch=0.36s
10983/29534 (epoch 37.187) train_loss=1.33241069 time/batch=0.90s
10984/29534 (epoch 37.191) train_loss=1.23288655 time/batch=0.36s
10985/29534 (epoch 37.194) train_loss=1.29613328 time/batch=0.49s
10986/29534 (epoch 37.197) train_loss=1.32078016 time/batch=0.82s
10987/29534 (epoch 37.201) train_loss=1.22633123 time/batch=0.38s
10988/29534 (epoch 37.204) train_loss=1.21371996 time/batch=0.39s
10989/29534 (epoch 37.207) train_loss=1.36026835 time/batch=0.52s
10990/29534 (epoch 37.211) train_loss=1.28570521 time/batch=0.61s
10991/29534 (epoch 37.214) train_loss=1.41049480 time/batch=0.22s
10992/29534 (epoch 37.218) train_loss=1.25159287 time/batch=0.38s
10993/29534 (epoch 37.221) train_loss=1.25992799 time/batch=0.25s
10994/29534 (epoch 37.224) train_loss=1.23703074 time/batch=0.29s
10995/29534 (epoch 37.228) train_loss=1.30511022 time/batch=0.58s
10996/29534 (epoch 37.231) train_loss=1.32839584 time/batch=0.67s
10997/29534 (epoch 37.235) train_loss=1.30748200 time/batch=0.50s
10998/29534 (epoch 37.238) train_loss=1.39563346 time/batch=0.77s
10999/29534 (epoch 37.241) train_loss=1.34069395 time/batch=0.61s
Validating
    loss:	1.326141

11000/29534 (epoch 37.245) train_loss=1.21992075 time/batch=7.84s
11001/29534 (epoch 37.248) train_loss=1.29849696 time/batch=0.43s
11002/29534 (epoch 37.252) train_loss=1.19822180 time/batch=0.41s
11003/29534 (epoch 37.255) train_loss=1.22531271 time/batch=0.36s
11004/29534 (epoch 37.258) train_loss=1.33052766 time/batch=0.66s
11005/29534 (epoch 37.262) train_loss=1.35751748 time/batch=0.82s
11006/29534 (epoch 37.265) train_loss=1.31129980 time/batch=0.48s
11007/29534 (epoch 37.268) train_loss=1.21501529 time/batch=0.37s
11008/29534 (epoch 37.272) train_loss=1.22324800 time/batch=0.49s
11009/29534 (epoch 37.275) train_loss=1.27260149 time/batch=0.49s
11010/29534 (epoch 37.279) train_loss=1.27692819 time/batch=0.26s
11011/29534 (epoch 37.282) train_loss=1.36957788 time/batch=0.77s
11012/29534 (epoch 37.285) train_loss=1.40237999 time/batch=0.78s
11013/29534 (epoch 37.289) train_loss=1.12586129 time/batch=0.32s
11014/29534 (epoch 37.292) train_loss=1.36168504 time/batch=0.85s
11015/29534 (epoch 37.296) train_loss=1.23109841 time/batch=0.51s
11016/29534 (epoch 37.299) train_loss=1.23740768 time/batch=0.40s
11017/29534 (epoch 37.302) train_loss=1.18924797 time/batch=0.46s
11018/29534 (epoch 37.306) train_loss=1.22620964 time/batch=0.49s
11019/29534 (epoch 37.309) train_loss=1.20070922 time/batch=0.36s
11020/29534 (epoch 37.312) train_loss=1.31807661 time/batch=0.62s
11021/29534 (epoch 37.316) train_loss=1.26620746 time/batch=0.57s
11022/29534 (epoch 37.319) train_loss=1.24705374 time/batch=0.54s
11023/29534 (epoch 37.323) train_loss=1.34580839 time/batch=0.59s
11024/29534 (epoch 37.326) train_loss=1.21421087 time/batch=0.44s
11025/29534 (epoch 37.329) train_loss=1.23963869 time/batch=0.47s
11026/29534 (epoch 37.333) train_loss=1.31998205 time/batch=0.38s
11027/29534 (epoch 37.336) train_loss=1.22387362 time/batch=0.44s
11028/29534 (epoch 37.340) train_loss=1.21049392 time/batch=0.35s
11029/29534 (epoch 37.343) train_loss=1.25246429 time/batch=0.62s
11030/29534 (epoch 37.346) train_loss=1.19971395 time/batch=0.42s
11031/29534 (epoch 37.350) train_loss=1.25698304 time/batch=0.25s
11032/29534 (epoch 37.353) train_loss=1.34093785 time/batch=0.63s
11033/29534 (epoch 37.356) train_loss=1.11693382 time/batch=0.30s
11034/29534 (epoch 37.360) train_loss=1.26379514 time/batch=0.29s
11035/29534 (epoch 37.363) train_loss=1.18187547 time/batch=0.44s
11036/29534 (epoch 37.367) train_loss=1.36806560 time/batch=0.67s
11037/29534 (epoch 37.370) train_loss=1.22001910 time/batch=0.26s
11038/29534 (epoch 37.373) train_loss=1.38476193 time/batch=0.67s
11039/29534 (epoch 37.377) train_loss=1.36663878 time/batch=0.63s
11040/29534 (epoch 37.380) train_loss=1.26786947 time/batch=0.49s
11041/29534 (epoch 37.384) train_loss=1.29005456 time/batch=0.52s
11042/29534 (epoch 37.387) train_loss=1.18766654 time/batch=0.38s
11043/29534 (epoch 37.390) train_loss=1.25886917 time/batch=0.47s
11044/29534 (epoch 37.394) train_loss=1.23814654 time/batch=0.49s
11045/29534 (epoch 37.397) train_loss=1.22580326 time/batch=0.31s
11046/29534 (epoch 37.400) train_loss=1.31201947 time/batch=0.90s
11047/29534 (epoch 37.404) train_loss=1.23299623 time/batch=0.37s
11048/29534 (epoch 37.407) train_loss=1.39864922 time/batch=0.79s
11049/29534 (epoch 37.411) train_loss=1.31939912 time/batch=0.23s
11050/29534 (epoch 37.414) train_loss=1.17936003 time/batch=0.33s
11051/29534 (epoch 37.417) train_loss=1.22809172 time/batch=0.45s
11052/29534 (epoch 37.421) train_loss=1.29216075 time/batch=0.44s
11053/29534 (epoch 37.424) train_loss=1.19723392 time/batch=0.34s
11054/29534 (epoch 37.428) train_loss=1.32709718 time/batch=0.52s
11055/29534 (epoch 37.431) train_loss=1.33375573 time/batch=0.72s
11056/29534 (epoch 37.434) train_loss=1.28768539 time/batch=0.24s
11057/29534 (epoch 37.438) train_loss=1.16203368 time/batch=0.34s
11058/29534 (epoch 37.441) train_loss=1.25213337 time/batch=0.47s
11059/29534 (epoch 37.445) train_loss=1.28583336 time/batch=0.49s
11060/29534 (epoch 37.448) train_loss=1.26935899 time/batch=0.28s
11061/29534 (epoch 37.451) train_loss=1.29732299 time/batch=0.60s
11062/29534 (epoch 37.455) train_loss=1.17712820 time/batch=0.35s
11063/29534 (epoch 37.458) train_loss=1.16975760 time/batch=0.48s
11064/29534 (epoch 37.461) train_loss=1.14713883 time/batch=0.34s
11065/29534 (epoch 37.465) train_loss=1.18502045 time/batch=0.38s
11066/29534 (epoch 37.468) train_loss=1.34126699 time/batch=0.62s
11067/29534 (epoch 37.472) train_loss=1.21984792 time/batch=0.37s
11068/29534 (epoch 37.475) train_loss=1.31062412 time/batch=0.46s
11069/29534 (epoch 37.478) train_loss=1.30399466 time/batch=0.28s
11070/29534 (epoch 37.482) train_loss=1.17580831 time/batch=0.43s
11071/29534 (epoch 37.485) train_loss=1.19961786 time/batch=0.37s
11072/29534 (epoch 37.489) train_loss=1.30281866 time/batch=0.25s
11073/29534 (epoch 37.492) train_loss=1.29153407 time/batch=0.28s
11074/29534 (epoch 37.495) train_loss=1.22494817 time/batch=0.36s
11075/29534 (epoch 37.499) train_loss=1.28710699 time/batch=0.63s
11076/29534 (epoch 37.502) train_loss=1.13738739 time/batch=0.36s
11077/29534 (epoch 37.505) train_loss=1.23944747 time/batch=0.44s
11078/29534 (epoch 37.509) train_loss=1.30070579 time/batch=0.55s
11079/29534 (epoch 37.512) train_loss=1.30208945 time/batch=0.39s
11080/29534 (epoch 37.516) train_loss=1.23738945 time/batch=0.39s
11081/29534 (epoch 37.519) train_loss=1.19599843 time/batch=0.31s
11082/29534 (epoch 37.522) train_loss=1.27161098 time/batch=0.50s
11083/29534 (epoch 37.526) train_loss=1.25430214 time/batch=0.49s
11084/29534 (epoch 37.529) train_loss=1.23274851 time/batch=0.36s
11085/29534 (epoch 37.533) train_loss=1.27118206 time/batch=0.46s
11086/29534 (epoch 37.536) train_loss=1.25667560 time/batch=0.64s
11087/29534 (epoch 37.539) train_loss=1.20470428 time/batch=0.43s
11088/29534 (epoch 37.543) train_loss=1.30636072 time/batch=0.79s
11089/29534 (epoch 37.546) train_loss=1.15271258 time/batch=0.41s
11090/29534 (epoch 37.549) train_loss=1.20873857 time/batch=0.37s
11091/29534 (epoch 37.553) train_loss=1.24265540 time/batch=0.52s
11092/29534 (epoch 37.556) train_loss=1.20853591 time/batch=0.34s
11093/29534 (epoch 37.560) train_loss=1.31536746 time/batch=0.53s
11094/29534 (epoch 37.563) train_loss=1.29169583 time/batch=0.38s
11095/29534 (epoch 37.566) train_loss=1.19675136 time/batch=0.32s
11096/29534 (epoch 37.570) train_loss=1.31475377 time/batch=0.50s
11097/29534 (epoch 37.573) train_loss=1.21768606 time/batch=0.42s
11098/29534 (epoch 37.577) train_loss=1.13904190 time/batch=0.34s
11099/29534 (epoch 37.580) train_loss=1.24586308 time/batch=0.41s
11100/29534 (epoch 37.583) train_loss=1.27913547 time/batch=0.57s
11101/29534 (epoch 37.587) train_loss=1.24633694 time/batch=0.44s
11102/29534 (epoch 37.590) train_loss=1.24750721 time/batch=0.46s
11103/29534 (epoch 37.593) train_loss=1.17046320 time/batch=0.42s
11104/29534 (epoch 37.597) train_loss=1.16766143 time/batch=0.32s
11105/29534 (epoch 37.600) train_loss=1.36128306 time/batch=0.52s
11106/29534 (epoch 37.604) train_loss=1.22487974 time/batch=0.44s
11107/29534 (epoch 37.607) train_loss=1.22217810 time/batch=0.38s
11108/29534 (epoch 37.610) train_loss=1.29776943 time/batch=0.46s
11109/29534 (epoch 37.614) train_loss=1.27514005 time/batch=0.53s
11110/29534 (epoch 37.617) train_loss=1.30220437 time/batch=0.58s
11111/29534 (epoch 37.621) train_loss=1.21901703 time/batch=0.47s
11112/29534 (epoch 37.624) train_loss=1.23492467 time/batch=0.38s
11113/29534 (epoch 37.627) train_loss=1.18280721 time/batch=0.31s
11114/29534 (epoch 37.631) train_loss=1.26837730 time/batch=0.48s
11115/29534 (epoch 37.634) train_loss=1.29927671 time/batch=0.59s
11116/29534 (epoch 37.637) train_loss=1.30842757 time/batch=0.44s
11117/29534 (epoch 37.641) train_loss=1.21303034 time/batch=0.32s
11118/29534 (epoch 37.644) train_loss=1.20409584 time/batch=0.32s
11119/29534 (epoch 37.648) train_loss=1.29615951 time/batch=0.49s
11120/29534 (epoch 37.651) train_loss=1.14261174 time/batch=0.43s
11121/29534 (epoch 37.654) train_loss=1.31554925 time/batch=0.45s
11122/29534 (epoch 37.658) train_loss=1.24640989 time/batch=0.29s
11123/29534 (epoch 37.661) train_loss=1.19825840 time/batch=0.33s
11124/29534 (epoch 37.665) train_loss=1.21886957 time/batch=0.42s
11125/29534 (epoch 37.668) train_loss=1.27619863 time/batch=0.40s
11126/29534 (epoch 37.671) train_loss=1.22189534 time/batch=0.44s
11127/29534 (epoch 37.675) train_loss=1.22928333 time/batch=0.42s
11128/29534 (epoch 37.678) train_loss=1.26639152 time/batch=0.29s
11129/29534 (epoch 37.682) train_loss=1.25249076 time/batch=0.35s
11130/29534 (epoch 37.685) train_loss=1.19792771 time/batch=0.48s
11131/29534 (epoch 37.688) train_loss=1.19588244 time/batch=0.32s
11132/29534 (epoch 37.692) train_loss=1.19934511 time/batch=0.42s
11133/29534 (epoch 37.695) train_loss=1.24312210 time/batch=0.35s
11134/29534 (epoch 37.698) train_loss=1.27562988 time/batch=0.41s
11135/29534 (epoch 37.702) train_loss=1.31948566 time/batch=0.54s
11136/29534 (epoch 37.705) train_loss=1.21087217 time/batch=0.36s
11137/29534 (epoch 37.709) train_loss=1.23550093 time/batch=0.33s
11138/29534 (epoch 37.712) train_loss=1.27533042 time/batch=0.45s
11139/29534 (epoch 37.715) train_loss=1.26733720 time/batch=0.59s
11140/29534 (epoch 37.719) train_loss=1.21606374 time/batch=0.45s
11141/29534 (epoch 37.722) train_loss=1.24348545 time/batch=0.41s
11142/29534 (epoch 37.726) train_loss=1.19210184 time/batch=0.38s
11143/29534 (epoch 37.729) train_loss=1.22428453 time/batch=0.30s
11144/29534 (epoch 37.732) train_loss=1.19471478 time/batch=0.30s
11145/29534 (epoch 37.736) train_loss=1.25144506 time/batch=0.47s
11146/29534 (epoch 37.739) train_loss=1.15437722 time/batch=0.42s
11147/29534 (epoch 37.742) train_loss=1.26376164 time/batch=0.44s
11148/29534 (epoch 37.746) train_loss=1.25193191 time/batch=0.44s
11149/29534 (epoch 37.749) train_loss=1.20612597 time/batch=0.39s
11150/29534 (epoch 37.753) train_loss=1.14666891 time/batch=0.33s
11151/29534 (epoch 37.756) train_loss=1.21186566 time/batch=0.47s
11152/29534 (epoch 37.759) train_loss=1.26197004 time/batch=0.59s
11153/29534 (epoch 37.763) train_loss=1.26303816 time/batch=0.45s
11154/29534 (epoch 37.766) train_loss=1.22744155 time/batch=0.44s
11155/29534 (epoch 37.770) train_loss=1.23016691 time/batch=0.41s
11156/29534 (epoch 37.773) train_loss=1.25580168 time/batch=0.45s
11157/29534 (epoch 37.776) train_loss=1.34446239 time/batch=0.31s
11158/29534 (epoch 37.780) train_loss=1.18562686 time/batch=0.35s
11159/29534 (epoch 37.783) train_loss=1.27724791 time/batch=0.46s
11160/29534 (epoch 37.786) train_loss=1.30866396 time/batch=0.50s
11161/29534 (epoch 37.790) train_loss=1.23066092 time/batch=0.41s
11162/29534 (epoch 37.793) train_loss=1.21145403 time/batch=0.47s
11163/29534 (epoch 37.797) train_loss=1.15240860 time/batch=0.34s
11164/29534 (epoch 37.800) train_loss=1.22575641 time/batch=0.33s
11165/29534 (epoch 37.803) train_loss=1.09392118 time/batch=0.34s
11166/29534 (epoch 37.807) train_loss=1.16919518 time/batch=0.33s
11167/29534 (epoch 37.810) train_loss=1.14662695 time/batch=0.32s
11168/29534 (epoch 37.814) train_loss=1.20692515 time/batch=0.33s
11169/29534 (epoch 37.817) train_loss=1.18651700 time/batch=0.36s
11170/29534 (epoch 37.820) train_loss=1.13376093 time/batch=0.34s
11171/29534 (epoch 37.824) train_loss=1.14358330 time/batch=0.34s
11172/29534 (epoch 37.827) train_loss=1.28225851 time/batch=0.40s
11173/29534 (epoch 37.830) train_loss=1.27181220 time/batch=0.47s
11174/29534 (epoch 37.834) train_loss=1.20082760 time/batch=0.42s
11175/29534 (epoch 37.837) train_loss=1.21549916 time/batch=0.31s
11176/29534 (epoch 37.841) train_loss=1.20260215 time/batch=0.42s
11177/29534 (epoch 37.844) train_loss=1.26966286 time/batch=0.40s
11178/29534 (epoch 37.847) train_loss=1.20969939 time/batch=0.35s
11179/29534 (epoch 37.851) train_loss=1.16082382 time/batch=0.40s
11180/29534 (epoch 37.854) train_loss=1.28919840 time/batch=0.42s
11181/29534 (epoch 37.858) train_loss=1.22086132 time/batch=0.45s
11182/29534 (epoch 37.861) train_loss=1.14105260 time/batch=0.42s
11183/29534 (epoch 37.864) train_loss=1.16329408 time/batch=0.42s
11184/29534 (epoch 37.868) train_loss=1.18390739 time/batch=0.33s
11185/29534 (epoch 37.871) train_loss=1.29816079 time/batch=0.43s
11186/29534 (epoch 37.875) train_loss=1.23143041 time/batch=0.40s
11187/29534 (epoch 37.878) train_loss=1.19329715 time/batch=0.34s
11188/29534 (epoch 37.881) train_loss=1.28968906 time/batch=0.50s
11189/29534 (epoch 37.885) train_loss=1.20729113 time/batch=0.42s
11190/29534 (epoch 37.888) train_loss=1.23751283 time/batch=0.45s
11191/29534 (epoch 37.891) train_loss=1.18533981 time/batch=0.33s
11192/29534 (epoch 37.895) train_loss=1.32434034 time/batch=0.45s
11193/29534 (epoch 37.898) train_loss=1.28463292 time/batch=0.45s
11194/29534 (epoch 37.902) train_loss=1.18193746 time/batch=0.34s
11195/29534 (epoch 37.905) train_loss=1.20512342 time/batch=0.42s
11196/29534 (epoch 37.908) train_loss=1.18093157 time/batch=0.43s
11197/29534 (epoch 37.912) train_loss=1.17868686 time/batch=0.33s
11198/29534 (epoch 37.915) train_loss=1.25200212 time/batch=0.47s
11199/29534 (epoch 37.919) train_loss=1.18618941 time/batch=0.33s
11200/29534 (epoch 37.922) train_loss=1.18622649 time/batch=0.33s
11201/29534 (epoch 37.925) train_loss=1.25773811 time/batch=0.42s
11202/29534 (epoch 37.929) train_loss=1.21908283 time/batch=0.47s
11203/29534 (epoch 37.932) train_loss=1.19345891 time/batch=0.34s
11204/29534 (epoch 37.935) train_loss=1.20060182 time/batch=0.34s
11205/29534 (epoch 37.939) train_loss=1.28195500 time/batch=0.40s
11206/29534 (epoch 37.942) train_loss=1.19835520 time/batch=0.41s
11207/29534 (epoch 37.946) train_loss=1.20756269 time/batch=0.35s
11208/29534 (epoch 37.949) train_loss=1.28131092 time/batch=0.41s
11209/29534 (epoch 37.952) train_loss=1.17288065 time/batch=0.41s
11210/29534 (epoch 37.956) train_loss=1.20212781 time/batch=0.41s
setting learning rate to 0.0023833
11211/29534 (epoch 37.959) train_loss=1.45335293 time/batch=0.19s
11212/29534 (epoch 37.963) train_loss=1.38657892 time/batch=0.87s
11213/29534 (epoch 37.966) train_loss=1.28158355 time/batch=0.26s
11214/29534 (epoch 37.969) train_loss=1.45844603 time/batch=1.51s
11215/29534 (epoch 37.973) train_loss=1.17701864 time/batch=0.33s
11216/29534 (epoch 37.976) train_loss=1.29108298 time/batch=0.66s
11217/29534 (epoch 37.979) train_loss=1.35879040 time/batch=0.61s
11218/29534 (epoch 37.983) train_loss=1.39217496 time/batch=0.96s
11219/29534 (epoch 37.986) train_loss=1.42146027 time/batch=0.74s
11220/29534 (epoch 37.990) train_loss=1.36062217 time/batch=0.99s
11221/29534 (epoch 37.993) train_loss=1.24450421 time/batch=0.43s
11222/29534 (epoch 37.996) train_loss=1.19962370 time/batch=0.46s
11223/29534 (epoch 38.000) train_loss=1.51481164 time/batch=2.14s
11224/29534 (epoch 38.003) train_loss=1.15892673 time/batch=0.32s
11225/29534 (epoch 38.007) train_loss=1.15582275 time/batch=0.41s
11226/29534 (epoch 38.010) train_loss=1.50994945 time/batch=5.25s
11227/29534 (epoch 38.013) train_loss=1.38191068 time/batch=0.77s
