vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
25022/89748 (epoch 55.761) train_loss=1.13208008 time/batch=0.54s
25023/89748 (epoch 55.763) train_loss=1.21179318 time/batch=0.72s
25024/89748 (epoch 55.765) train_loss=1.16101909 time/batch=0.62s
25025/89748 (epoch 55.767) train_loss=1.21742833 time/batch=0.47s
25026/89748 (epoch 55.769) train_loss=1.20347047 time/batch=0.48s
25027/89748 (epoch 55.772) train_loss=1.17577171 time/batch=0.63s
25028/89748 (epoch 55.774) train_loss=1.22177029 time/batch=0.52s
25029/89748 (epoch 55.776) train_loss=1.15118730 time/batch=0.54s
25030/89748 (epoch 55.778) train_loss=1.24857211 time/batch=0.70s
25031/89748 (epoch 55.781) train_loss=1.20433807 time/batch=0.70s
25032/89748 (epoch 55.783) train_loss=1.21325564 time/batch=0.70s
25033/89748 (epoch 55.785) train_loss=1.11472619 time/batch=0.47s
25034/89748 (epoch 55.787) train_loss=1.18927097 time/batch=0.60s
25035/89748 (epoch 55.790) train_loss=1.06733727 time/batch=0.47s
25036/89748 (epoch 55.792) train_loss=1.15738022 time/batch=0.62s
25037/89748 (epoch 55.794) train_loss=1.11603296 time/batch=0.61s
25038/89748 (epoch 55.796) train_loss=1.16828489 time/batch=0.72s
25039/89748 (epoch 55.798) train_loss=1.11944544 time/batch=0.51s
25040/89748 (epoch 55.801) train_loss=1.18270564 time/batch=0.48s
25041/89748 (epoch 55.803) train_loss=1.25386846 time/batch=0.71s
25042/89748 (epoch 55.805) train_loss=1.18456221 time/batch=0.66s
25043/89748 (epoch 55.807) train_loss=1.20077968 time/batch=0.66s
25044/89748 (epoch 55.810) train_loss=1.12487733 time/batch=0.62s
25045/89748 (epoch 55.812) train_loss=1.23480403 time/batch=0.61s
25046/89748 (epoch 55.814) train_loss=1.22853112 time/batch=0.61s
25047/89748 (epoch 55.816) train_loss=1.11163163 time/batch=0.53s
25048/89748 (epoch 55.819) train_loss=1.29621279 time/batch=0.70s
25049/89748 (epoch 55.821) train_loss=1.20366585 time/batch=0.65s
25050/89748 (epoch 55.823) train_loss=1.18121934 time/batch=0.49s
25051/89748 (epoch 55.825) train_loss=1.18585145 time/batch=0.75s
25052/89748 (epoch 55.827) train_loss=1.24477112 time/batch=0.76s
25053/89748 (epoch 55.830) train_loss=1.17013288 time/batch=0.47s
25054/89748 (epoch 55.832) train_loss=1.18684936 time/batch=0.64s
25055/89748 (epoch 55.834) train_loss=1.19516051 time/batch=0.70s
25056/89748 (epoch 55.836) train_loss=1.17005968 time/batch=0.54s
25057/89748 (epoch 55.839) train_loss=1.16413403 time/batch=0.53s
25058/89748 (epoch 55.841) train_loss=1.18298280 time/batch=0.47s
25059/89748 (epoch 55.843) train_loss=1.22458923 time/batch=0.65s
25060/89748 (epoch 55.845) train_loss=1.12528908 time/batch=0.63s
25061/89748 (epoch 55.847) train_loss=1.07162702 time/batch=0.63s
25062/89748 (epoch 55.850) train_loss=1.15127623 time/batch=0.63s
25063/89748 (epoch 55.852) train_loss=1.15731335 time/batch=0.55s
25064/89748 (epoch 55.854) train_loss=1.16433716 time/batch=0.63s
25065/89748 (epoch 55.856) train_loss=1.05794573 time/batch=0.51s
25066/89748 (epoch 55.859) train_loss=1.09936976 time/batch=0.51s
25067/89748 (epoch 55.861) train_loss=1.17875969 time/batch=0.63s
25068/89748 (epoch 55.863) train_loss=1.21306431 time/batch=0.62s
25069/89748 (epoch 55.865) train_loss=1.17217886 time/batch=0.53s
25070/89748 (epoch 55.868) train_loss=1.17401016 time/batch=0.56s
25071/89748 (epoch 55.870) train_loss=1.15508080 time/batch=0.62s
25072/89748 (epoch 55.872) train_loss=1.18801165 time/batch=0.49s
25073/89748 (epoch 55.874) train_loss=1.18161285 time/batch=0.61s
25074/89748 (epoch 55.876) train_loss=1.19160056 time/batch=0.53s
25075/89748 (epoch 55.879) train_loss=1.07549119 time/batch=0.49s
25076/89748 (epoch 55.881) train_loss=1.26531899 time/batch=0.63s
25077/89748 (epoch 55.883) train_loss=1.20157552 time/batch=0.54s
25078/89748 (epoch 55.885) train_loss=1.16297877 time/batch=0.51s
25079/89748 (epoch 55.888) train_loss=1.12955105 time/batch=0.49s
25080/89748 (epoch 55.890) train_loss=1.06706333 time/batch=0.63s
25081/89748 (epoch 55.892) train_loss=1.10403514 time/batch=0.50s
25082/89748 (epoch 55.894) train_loss=1.19789886 time/batch=0.62s
25083/89748 (epoch 55.897) train_loss=1.14602005 time/batch=0.63s
25084/89748 (epoch 55.899) train_loss=1.14588082 time/batch=0.50s
25085/89748 (epoch 55.901) train_loss=1.11136389 time/batch=0.55s
25086/89748 (epoch 55.903) train_loss=1.18153250 time/batch=0.61s
25087/89748 (epoch 55.905) train_loss=1.17208278 time/batch=0.63s
25088/89748 (epoch 55.908) train_loss=1.11391485 time/batch=0.63s
setting learning rate to 0.0010331
25089/89748 (epoch 55.910) train_loss=1.49090791 time/batch=1.56s
25090/89748 (epoch 55.912) train_loss=1.24239314 time/batch=0.85s
25091/89748 (epoch 55.914) train_loss=1.37944698 time/batch=2.64s
25092/89748 (epoch 55.917) train_loss=1.38412905 time/batch=1.04s
25093/89748 (epoch 55.919) train_loss=1.21255839 time/batch=0.65s
25094/89748 (epoch 55.921) train_loss=1.54542124 time/batch=3.30s
25095/89748 (epoch 55.923) train_loss=1.34187043 time/batch=0.96s
25096/89748 (epoch 55.925) train_loss=1.45588350 time/batch=2.26s
25097/89748 (epoch 55.928) train_loss=1.33668816 time/batch=1.35s
25098/89748 (epoch 55.930) train_loss=1.19949901 time/batch=0.90s
25099/89748 (epoch 55.932) train_loss=1.27156806 time/batch=1.61s
25100/89748 (epoch 55.934) train_loss=1.39348817 time/batch=2.01s
25101/89748 (epoch 55.937) train_loss=1.27501035 time/batch=0.87s
25102/89748 (epoch 55.939) train_loss=1.32072079 time/batch=0.98s
25103/89748 (epoch 55.941) train_loss=1.40469635 time/batch=1.01s
25104/89748 (epoch 55.943) train_loss=1.41865110 time/batch=1.73s
25105/89748 (epoch 55.946) train_loss=1.39658165 time/batch=3.42s
25106/89748 (epoch 55.948) train_loss=1.27480149 time/batch=0.90s
25107/89748 (epoch 55.950) train_loss=1.43955469 time/batch=4.18s
25108/89748 (epoch 55.952) train_loss=1.35330689 time/batch=0.99s
25109/89748 (epoch 55.954) train_loss=1.31939995 time/batch=1.79s
25110/89748 (epoch 55.957) train_loss=1.33847332 time/batch=1.46s
25111/89748 (epoch 55.959) train_loss=1.20503354 time/batch=0.72s
25112/89748 (epoch 55.961) train_loss=1.21993387 time/batch=0.66s
25113/89748 (epoch 55.963) train_loss=1.53652060 time/batch=0.30s
25114/89748 (epoch 55.966) train_loss=1.20556939 time/batch=0.48s
25115/89748 (epoch 55.968) train_loss=1.21729434 time/batch=0.66s
25116/89748 (epoch 55.970) train_loss=1.16690028 time/batch=0.60s
25117/89748 (epoch 55.972) train_loss=1.43977153 time/batch=7.77s
25118/89748 (epoch 55.975) train_loss=1.38484919 time/batch=1.14s
25119/89748 (epoch 55.977) train_loss=1.15722036 time/batch=0.71s
25120/89748 (epoch 55.979) train_loss=1.35475159 time/batch=1.43s
25121/89748 (epoch 55.981) train_loss=1.27545333 time/batch=0.93s
25122/89748 (epoch 55.983) train_loss=1.40954983 time/batch=1.80s
25123/89748 (epoch 55.986) train_loss=1.20221233 time/batch=0.70s
25124/89748 (epoch 55.988) train_loss=1.11575627 time/batch=0.55s
25125/89748 (epoch 55.990) train_loss=1.29846025 time/batch=0.91s
25126/89748 (epoch 55.992) train_loss=1.21753466 time/batch=0.72s
25127/89748 (epoch 55.995) train_loss=1.32451212 time/batch=1.28s
25128/89748 (epoch 55.997) train_loss=1.20244443 time/batch=0.61s
25129/89748 (epoch 55.999) train_loss=1.27867806 time/batch=1.05s
25130/89748 (epoch 56.001) train_loss=1.35702097 time/batch=1.51s
25131/89748 (epoch 56.003) train_loss=1.18954241 time/batch=0.37s
25132/89748 (epoch 56.006) train_loss=1.22494173 time/batch=0.68s
25133/89748 (epoch 56.008) train_loss=1.34340692 time/batch=1.30s
25134/89748 (epoch 56.010) train_loss=1.14112079 time/batch=0.62s
25135/89748 (epoch 56.012) train_loss=1.24026883 time/batch=0.67s
25136/89748 (epoch 56.015) train_loss=1.30693412 time/batch=1.23s
25137/89748 (epoch 56.017) train_loss=1.16993010 time/batch=0.53s
25138/89748 (epoch 56.019) train_loss=1.23676419 time/batch=0.68s
25139/89748 (epoch 56.021) train_loss=1.24362993 time/batch=0.54s
25140/89748 (epoch 56.024) train_loss=1.22818911 time/batch=0.73s
25141/89748 (epoch 56.026) train_loss=1.11896539 time/batch=0.46s
25142/89748 (epoch 56.028) train_loss=1.35405481 time/batch=1.08s
25143/89748 (epoch 56.030) train_loss=1.16170013 time/batch=0.45s
25144/89748 (epoch 56.032) train_loss=1.32872987 time/batch=1.23s
25145/89748 (epoch 56.035) train_loss=1.29235947 time/batch=0.80s
25146/89748 (epoch 56.037) train_loss=1.24391520 time/batch=0.91s
25147/89748 (epoch 56.039) train_loss=1.12904370 time/batch=0.51s
25148/89748 (epoch 56.041) train_loss=1.33326888 time/batch=1.41s
25149/89748 (epoch 56.044) train_loss=1.17899919 time/batch=0.48s
25150/89748 (epoch 56.046) train_loss=1.12657380 time/batch=0.62s
25151/89748 (epoch 56.048) train_loss=1.32555056 time/batch=0.87s
25152/89748 (epoch 56.050) train_loss=1.32215452 time/batch=1.20s
25153/89748 (epoch 56.053) train_loss=1.26483500 time/batch=0.74s
25154/89748 (epoch 56.055) train_loss=1.28387940 time/batch=1.09s
25155/89748 (epoch 56.057) train_loss=1.38436854 time/batch=0.26s
25156/89748 (epoch 56.059) train_loss=1.18116295 time/batch=0.57s
25157/89748 (epoch 56.061) train_loss=1.31118989 time/batch=0.67s
25158/89748 (epoch 56.064) train_loss=1.28831398 time/batch=0.95s
25159/89748 (epoch 56.066) train_loss=1.36809754 time/batch=1.56s
25160/89748 (epoch 56.068) train_loss=1.25151849 time/batch=0.78s
25161/89748 (epoch 56.070) train_loss=1.16979921 time/batch=0.78s
25162/89748 (epoch 56.073) train_loss=1.33807981 time/batch=1.32s
25163/89748 (epoch 56.075) train_loss=1.32304490 time/batch=0.93s
25164/89748 (epoch 56.077) train_loss=1.20863914 time/batch=0.90s
25165/89748 (epoch 56.079) train_loss=1.32437086 time/batch=0.97s
25166/89748 (epoch 56.081) train_loss=1.24763167 time/batch=0.74s
25167/89748 (epoch 56.084) train_loss=1.22649121 time/batch=0.70s
25168/89748 (epoch 56.086) train_loss=1.29725122 time/batch=0.91s
25169/89748 (epoch 56.088) train_loss=1.25340128 time/batch=0.67s
25170/89748 (epoch 56.090) train_loss=1.24811089 time/batch=0.60s
25171/89748 (epoch 56.093) train_loss=1.37858391 time/batch=0.30s
25172/89748 (epoch 56.095) train_loss=1.31729734 time/batch=0.96s
25173/89748 (epoch 56.097) train_loss=1.30250823 time/batch=1.43s
25174/89748 (epoch 56.099) train_loss=1.15611982 time/batch=0.55s
25175/89748 (epoch 56.102) train_loss=1.20008087 time/batch=0.65s
25176/89748 (epoch 56.104) train_loss=1.11473417 time/batch=0.49s
25177/89748 (epoch 56.106) train_loss=1.12123787 time/batch=0.48s
25178/89748 (epoch 56.108) train_loss=1.34566712 time/batch=1.07s
25179/89748 (epoch 56.110) train_loss=1.36238098 time/batch=1.20s
25180/89748 (epoch 56.113) train_loss=1.12935865 time/batch=0.52s
25181/89748 (epoch 56.115) train_loss=1.28649366 time/batch=0.32s
25182/89748 (epoch 56.117) train_loss=1.28380919 time/batch=0.78s
25183/89748 (epoch 56.119) train_loss=1.20032394 time/batch=0.39s
25184/89748 (epoch 56.122) train_loss=1.16757953 time/batch=0.67s
25185/89748 (epoch 56.124) train_loss=1.31876647 time/batch=1.21s
25186/89748 (epoch 56.126) train_loss=1.20008385 time/batch=0.70s
25187/89748 (epoch 56.128) train_loss=1.24108374 time/batch=0.85s
25188/89748 (epoch 56.130) train_loss=1.37806118 time/batch=1.10s
25189/89748 (epoch 56.133) train_loss=1.15850115 time/batch=0.49s
25190/89748 (epoch 56.135) train_loss=1.29222107 time/batch=1.23s
25191/89748 (epoch 56.137) train_loss=1.22805417 time/batch=0.82s
25192/89748 (epoch 56.139) train_loss=1.33207786 time/batch=1.38s
25193/89748 (epoch 56.142) train_loss=1.33736932 time/batch=0.35s
25194/89748 (epoch 56.144) train_loss=1.38095093 time/batch=1.11s
25195/89748 (epoch 56.146) train_loss=1.32522178 time/batch=1.00s
25196/89748 (epoch 56.148) train_loss=1.20347023 time/batch=0.80s
25197/89748 (epoch 56.151) train_loss=1.33855891 time/batch=0.74s
25198/89748 (epoch 56.153) train_loss=1.32252681 time/batch=0.92s
25199/89748 (epoch 56.155) train_loss=1.34182739 time/batch=1.04s
25200/89748 (epoch 56.157) train_loss=1.22645330 time/batch=0.42s
25201/89748 (epoch 56.159) train_loss=1.28436828 time/batch=0.76s
25202/89748 (epoch 56.162) train_loss=1.19228411 time/batch=0.43s
25203/89748 (epoch 56.164) train_loss=1.32633817 time/batch=1.12s
25204/89748 (epoch 56.166) train_loss=1.23065054 time/batch=0.55s
25205/89748 (epoch 56.168) train_loss=1.26738584 time/batch=0.94s
25206/89748 (epoch 56.171) train_loss=1.25364101 time/batch=0.80s
25207/89748 (epoch 56.173) train_loss=1.16039193 time/batch=0.66s
25208/89748 (epoch 56.175) train_loss=1.21537483 time/batch=0.63s
25209/89748 (epoch 56.177) train_loss=1.13952124 time/batch=0.36s
25210/89748 (epoch 56.180) train_loss=1.31512630 time/batch=0.86s
25211/89748 (epoch 56.182) train_loss=1.13584507 time/batch=0.44s
25212/89748 (epoch 56.184) train_loss=1.20622742 time/batch=0.40s
25213/89748 (epoch 56.186) train_loss=1.13712978 time/batch=0.49s
25214/89748 (epoch 56.188) train_loss=1.37021875 time/batch=0.31s
25215/89748 (epoch 56.191) train_loss=1.24147582 time/batch=0.86s
25216/89748 (epoch 56.193) train_loss=1.22435832 time/batch=0.61s
25217/89748 (epoch 56.195) train_loss=1.19834471 time/batch=0.52s
25218/89748 (epoch 56.197) train_loss=1.29165936 time/batch=0.69s
25219/89748 (epoch 56.200) train_loss=1.31854331 time/batch=0.36s
25220/89748 (epoch 56.202) train_loss=1.15727293 time/batch=0.49s
25221/89748 (epoch 56.204) train_loss=1.37558472 time/batch=0.33s
25222/89748 (epoch 56.206) train_loss=1.22721612 time/batch=0.33s
25223/89748 (epoch 56.208) train_loss=1.21792269 time/batch=0.35s
25224/89748 (epoch 56.211) train_loss=1.30921352 time/batch=1.11s
25225/89748 (epoch 56.213) train_loss=1.42605376 time/batch=1.16s
25226/89748 (epoch 56.215) train_loss=1.25104594 time/batch=0.33s
25227/89748 (epoch 56.217) train_loss=1.20980918 time/batch=0.52s
25228/89748 (epoch 56.220) train_loss=1.36526501 time/batch=0.91s
25229/89748 (epoch 56.222) train_loss=1.36497283 time/batch=1.24s
25230/89748 (epoch 56.224) train_loss=1.34051919 time/batch=1.14s
25231/89748 (epoch 56.226) train_loss=1.12717080 time/batch=0.50s
25232/89748 (epoch 56.229) train_loss=1.26392508 time/batch=0.89s
25233/89748 (epoch 56.231) train_loss=1.28571439 time/batch=0.71s
25234/89748 (epoch 56.233) train_loss=1.32328641 time/batch=1.16s
25235/89748 (epoch 56.235) train_loss=1.19796777 time/batch=0.41s
25236/89748 (epoch 56.237) train_loss=1.19803047 time/batch=0.38s
25237/89748 (epoch 56.240) train_loss=1.16238666 time/batch=0.46s
25238/89748 (epoch 56.242) train_loss=1.33569276 time/batch=1.25s
25239/89748 (epoch 56.244) train_loss=1.20676911 time/batch=0.70s
25240/89748 (epoch 56.246) train_loss=1.24550962 time/batch=0.75s
25241/89748 (epoch 56.249) train_loss=1.23189008 time/batch=0.64s
25242/89748 (epoch 56.251) train_loss=1.24031770 time/batch=0.86s
25243/89748 (epoch 56.253) train_loss=1.17123711 time/batch=0.60s
25244/89748 (epoch 56.255) train_loss=1.32190514 time/batch=0.39s
25245/89748 (epoch 56.258) train_loss=1.27586007 time/batch=1.00s
25246/89748 (epoch 56.260) train_loss=1.30676484 time/batch=1.26s
25247/89748 (epoch 56.262) train_loss=1.24459350 time/batch=0.36s
25248/89748 (epoch 56.264) train_loss=1.14990318 time/batch=0.53s
25249/89748 (epoch 56.266) train_loss=1.19152296 time/batch=0.47s
25250/89748 (epoch 56.269) train_loss=1.18450546 time/batch=0.53s
25251/89748 (epoch 56.271) train_loss=1.13382685 time/batch=0.54s
25252/89748 (epoch 56.273) train_loss=1.22160566 time/batch=0.78s
25253/89748 (epoch 56.275) train_loss=1.20427120 time/batch=0.75s
25254/89748 (epoch 56.278) train_loss=1.20808327 time/batch=0.60s
25255/89748 (epoch 56.280) train_loss=1.31808138 time/batch=1.02s
25256/89748 (epoch 56.282) train_loss=1.11809647 time/batch=0.44s
25257/89748 (epoch 56.284) train_loss=1.15065765 time/batch=0.49s
25258/89748 (epoch 56.286) train_loss=1.24545741 time/batch=0.73s
25259/89748 (epoch 56.289) train_loss=1.28109169 time/batch=0.94s
25260/89748 (epoch 56.291) train_loss=1.23015141 time/batch=0.72s
25261/89748 (epoch 56.293) train_loss=1.15410197 time/batch=0.63s
25262/89748 (epoch 56.295) train_loss=1.25191057 time/batch=0.58s
25263/89748 (epoch 56.298) train_loss=1.16220093 time/batch=0.69s
25264/89748 (epoch 56.300) train_loss=1.22170866 time/batch=0.69s
25265/89748 (epoch 56.302) train_loss=1.22734964 time/batch=0.40s
25266/89748 (epoch 56.304) train_loss=1.24980056 time/batch=0.74s
25267/89748 (epoch 56.307) train_loss=1.29793704 time/batch=1.25s
25268/89748 (epoch 56.309) train_loss=1.25967371 time/batch=0.80s
25269/89748 (epoch 56.311) train_loss=1.28679323 time/batch=0.67s
25270/89748 (epoch 56.313) train_loss=1.15664029 time/batch=0.47s
25271/89748 (epoch 56.315) train_loss=1.18959439 time/batch=0.60s
25272/89748 (epoch 56.318) train_loss=1.22151673 time/batch=0.67s
25273/89748 (epoch 56.320) train_loss=1.19020379 time/batch=0.65s
25274/89748 (epoch 56.322) train_loss=1.20352089 time/batch=0.56s
25275/89748 (epoch 56.324) train_loss=1.27057648 time/batch=0.70s
25276/89748 (epoch 56.327) train_loss=1.15193760 time/batch=0.48s
25277/89748 (epoch 56.329) train_loss=1.24379456 time/batch=0.89s
25278/89748 (epoch 56.331) train_loss=1.22307885 time/batch=0.70s
25279/89748 (epoch 56.333) train_loss=1.20968783 time/batch=0.65s
25280/89748 (epoch 56.336) train_loss=1.23818064 time/batch=0.55s
25281/89748 (epoch 56.338) train_loss=1.30837083 time/batch=1.17s
25282/89748 (epoch 56.340) train_loss=1.28635490 time/batch=1.00s
25283/89748 (epoch 56.342) train_loss=1.24584460 time/batch=0.79s
25284/89748 (epoch 56.344) train_loss=1.23606753 time/batch=0.91s
25285/89748 (epoch 56.347) train_loss=1.30984855 time/batch=0.72s
25286/89748 (epoch 56.349) train_loss=1.11995375 time/batch=0.54s
25287/89748 (epoch 56.351) train_loss=1.13635218 time/batch=0.63s
25288/89748 (epoch 56.353) train_loss=1.22779024 time/batch=0.73s
25289/89748 (epoch 56.356) train_loss=1.18853593 time/batch=0.50s
25290/89748 (epoch 56.358) train_loss=1.16765177 time/batch=0.56s
25291/89748 (epoch 56.360) train_loss=1.14339280 time/batch=0.45s
25292/89748 (epoch 56.362) train_loss=1.31278455 time/batch=0.75s
25293/89748 (epoch 56.364) train_loss=1.23685229 time/batch=0.66s
25294/89748 (epoch 56.367) train_loss=1.20901608 time/batch=0.40s
25295/89748 (epoch 56.369) train_loss=1.22381806 time/batch=0.68s
25296/89748 (epoch 56.371) train_loss=1.13237667 time/batch=0.46s
25297/89748 (epoch 56.373) train_loss=1.24523187 time/batch=0.85s
25298/89748 (epoch 56.376) train_loss=1.25267816 time/batch=0.73s
25299/89748 (epoch 56.378) train_loss=1.19036186 time/batch=0.70s
25300/89748 (epoch 56.380) train_loss=1.13713086 time/batch=0.51s
25301/89748 (epoch 56.382) train_loss=1.29032183 time/batch=0.66s
25302/89748 (epoch 56.385) train_loss=1.28406978 time/batch=0.81s
25303/89748 (epoch 56.387) train_loss=1.24095666 time/batch=0.79s
25304/89748 (epoch 56.389) train_loss=1.23656142 time/batch=0.82s
25305/89748 (epoch 56.391) train_loss=1.18428099 time/batch=0.49s
25306/89748 (epoch 56.393) train_loss=1.35836363 time/batch=0.83s
25307/89748 (epoch 56.396) train_loss=1.31410003 time/batch=0.85s
25308/89748 (epoch 56.398) train_loss=1.16922271 time/batch=0.49s
25309/89748 (epoch 56.400) train_loss=1.23201478 time/batch=0.88s
25310/89748 (epoch 56.402) train_loss=1.27683330 time/batch=0.87s
25311/89748 (epoch 56.405) train_loss=1.23525977 time/batch=0.82s
25312/89748 (epoch 56.407) train_loss=1.30654538 time/batch=0.89s
25313/89748 (epoch 56.409) train_loss=1.13426614 time/batch=0.50s
25314/89748 (epoch 56.411) train_loss=1.19941723 time/batch=0.53s
25315/89748 (epoch 56.414) train_loss=1.23817766 time/batch=0.63s
25316/89748 (epoch 56.416) train_loss=1.13625681 time/batch=0.56s
