vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
17824/44874 (epoch 39.720) train_loss=1.18019009 time/batch=0.50s
17825/44874 (epoch 39.722) train_loss=1.26266611 time/batch=0.54s
17826/44874 (epoch 39.725) train_loss=1.25964642 time/batch=0.62s
17827/44874 (epoch 39.727) train_loss=1.16141355 time/batch=0.47s
17828/44874 (epoch 39.729) train_loss=1.26629126 time/batch=0.63s
17829/44874 (epoch 39.731) train_loss=1.26167274 time/batch=0.52s
17830/44874 (epoch 39.733) train_loss=1.28698945 time/batch=0.48s
17831/44874 (epoch 39.736) train_loss=1.34364927 time/batch=0.79s
17832/44874 (epoch 39.738) train_loss=1.32107699 time/batch=0.64s
17833/44874 (epoch 39.740) train_loss=1.29409301 time/batch=0.70s
17834/44874 (epoch 39.742) train_loss=1.31143761 time/batch=0.54s
17835/44874 (epoch 39.745) train_loss=1.32404244 time/batch=0.63s
17836/44874 (epoch 39.747) train_loss=1.43824816 time/batch=0.67s
17837/44874 (epoch 39.749) train_loss=1.37620986 time/batch=0.64s
17838/44874 (epoch 39.751) train_loss=1.35111499 time/batch=0.68s
17839/44874 (epoch 39.754) train_loss=1.29907954 time/batch=0.48s
17840/44874 (epoch 39.756) train_loss=1.37835419 time/batch=0.67s
17841/44874 (epoch 39.758) train_loss=1.21944594 time/batch=0.53s
17842/44874 (epoch 39.760) train_loss=1.41841888 time/batch=0.92s
17843/44874 (epoch 39.762) train_loss=1.46146119 time/batch=0.95s
17844/44874 (epoch 39.765) train_loss=1.30191886 time/batch=0.60s
17845/44874 (epoch 39.767) train_loss=1.26144421 time/batch=0.48s
17846/44874 (epoch 39.769) train_loss=1.27092278 time/batch=0.52s
17847/44874 (epoch 39.771) train_loss=1.35081637 time/batch=0.67s
17848/44874 (epoch 39.774) train_loss=1.29428673 time/batch=0.68s
17849/44874 (epoch 39.776) train_loss=1.29489863 time/batch=0.50s
17850/44874 (epoch 39.778) train_loss=1.28613842 time/batch=0.59s
17851/44874 (epoch 39.780) train_loss=1.29618311 time/batch=0.65s
17852/44874 (epoch 39.783) train_loss=1.25564575 time/batch=0.60s
17853/44874 (epoch 39.785) train_loss=1.40026760 time/batch=0.59s
17854/44874 (epoch 39.787) train_loss=1.27253222 time/batch=0.61s
17855/44874 (epoch 39.789) train_loss=1.28327572 time/batch=0.60s
17856/44874 (epoch 39.791) train_loss=1.25763667 time/batch=0.51s
17857/44874 (epoch 39.794) train_loss=1.31614733 time/batch=0.53s
17858/44874 (epoch 39.796) train_loss=1.25956345 time/batch=0.47s
17859/44874 (epoch 39.798) train_loss=1.28943229 time/batch=0.69s
17860/44874 (epoch 39.800) train_loss=1.26280987 time/batch=0.63s
17861/44874 (epoch 39.803) train_loss=1.29879570 time/batch=0.64s
17862/44874 (epoch 39.805) train_loss=1.29743898 time/batch=0.61s
17863/44874 (epoch 39.807) train_loss=1.21983004 time/batch=0.62s
17864/44874 (epoch 39.809) train_loss=1.22804284 time/batch=0.50s
17865/44874 (epoch 39.811) train_loss=1.25114882 time/batch=0.55s
17866/44874 (epoch 39.814) train_loss=1.30158746 time/batch=0.72s
17867/44874 (epoch 39.816) train_loss=1.43560493 time/batch=0.95s
17868/44874 (epoch 39.818) train_loss=1.30740249 time/batch=0.55s
17869/44874 (epoch 39.820) train_loss=1.25918269 time/batch=0.56s
17870/44874 (epoch 39.823) train_loss=1.33049774 time/batch=0.59s
17871/44874 (epoch 39.825) train_loss=1.27788389 time/batch=0.72s
17872/44874 (epoch 39.827) train_loss=1.26984370 time/batch=0.64s
17873/44874 (epoch 39.829) train_loss=1.31228101 time/batch=0.70s
17874/44874 (epoch 39.832) train_loss=1.24552453 time/batch=0.63s
17875/44874 (epoch 39.834) train_loss=1.27044916 time/batch=0.50s
17876/44874 (epoch 39.836) train_loss=1.36304772 time/batch=0.92s
17877/44874 (epoch 39.838) train_loss=1.33397317 time/batch=0.70s
17878/44874 (epoch 39.840) train_loss=1.31847048 time/batch=0.65s
17879/44874 (epoch 39.843) train_loss=1.31913447 time/batch=0.70s
17880/44874 (epoch 39.845) train_loss=1.38988984 time/batch=0.70s
17881/44874 (epoch 39.847) train_loss=1.25243258 time/batch=0.48s
17882/44874 (epoch 39.849) train_loss=1.22685635 time/batch=0.50s
17883/44874 (epoch 39.852) train_loss=1.26853824 time/batch=0.49s
17884/44874 (epoch 39.854) train_loss=1.27550101 time/batch=0.70s
17885/44874 (epoch 39.856) train_loss=1.24885809 time/batch=0.59s
17886/44874 (epoch 39.858) train_loss=1.29262137 time/batch=0.71s
17887/44874 (epoch 39.860) train_loss=1.25625300 time/batch=0.59s
17888/44874 (epoch 39.863) train_loss=1.20851231 time/batch=0.65s
17889/44874 (epoch 39.865) train_loss=1.26009524 time/batch=0.70s
17890/44874 (epoch 39.867) train_loss=1.29544353 time/batch=0.65s
17891/44874 (epoch 39.869) train_loss=1.17730296 time/batch=0.50s
17892/44874 (epoch 39.872) train_loss=1.25842392 time/batch=0.50s
17893/44874 (epoch 39.874) train_loss=1.25830185 time/batch=0.51s
17894/44874 (epoch 39.876) train_loss=1.19039869 time/batch=0.50s
17895/44874 (epoch 39.878) train_loss=1.22296691 time/batch=0.62s
17896/44874 (epoch 39.881) train_loss=1.26835001 time/batch=0.49s
17897/44874 (epoch 39.883) train_loss=1.17345393 time/batch=0.49s
17898/44874 (epoch 39.885) train_loss=1.25424361 time/batch=0.48s
17899/44874 (epoch 39.887) train_loss=1.29602754 time/batch=0.61s
17900/44874 (epoch 39.889) train_loss=1.26131928 time/batch=0.63s
17901/44874 (epoch 39.892) train_loss=1.23871171 time/batch=0.61s
17902/44874 (epoch 39.894) train_loss=1.27451456 time/batch=0.50s
17903/44874 (epoch 39.896) train_loss=1.32625759 time/batch=0.65s
17904/44874 (epoch 39.898) train_loss=1.22922683 time/batch=0.63s
17905/44874 (epoch 39.901) train_loss=1.30475259 time/batch=0.70s
17906/44874 (epoch 39.903) train_loss=1.25075316 time/batch=0.64s
17907/44874 (epoch 39.905) train_loss=1.28703868 time/batch=0.66s
17908/44874 (epoch 39.907) train_loss=1.28635371 time/batch=0.56s
17909/44874 (epoch 39.910) train_loss=1.26648581 time/batch=0.62s
17910/44874 (epoch 39.912) train_loss=1.32844877 time/batch=0.62s
17911/44874 (epoch 39.914) train_loss=1.20749879 time/batch=0.63s
17912/44874 (epoch 39.916) train_loss=1.29836810 time/batch=0.63s
17913/44874 (epoch 39.918) train_loss=1.28264952 time/batch=0.62s
17914/44874 (epoch 39.921) train_loss=1.26732445 time/batch=0.56s
17915/44874 (epoch 39.923) train_loss=1.22609866 time/batch=0.49s
17916/44874 (epoch 39.925) train_loss=1.25104427 time/batch=0.62s
17917/44874 (epoch 39.927) train_loss=1.26805472 time/batch=0.49s
17918/44874 (epoch 39.930) train_loss=1.27619076 time/batch=0.70s
17919/44874 (epoch 39.932) train_loss=1.26054966 time/batch=0.63s
17920/44874 (epoch 39.934) train_loss=1.25119424 time/batch=0.49s
setting learning rate to 0.0012035
  saved to metadata/config3-wrepeats-20150930-131724.pkl
17921/44874 (epoch 39.936) train_loss=1.57120621 time/batch=1.63s
17922/44874 (epoch 39.938) train_loss=1.41536403 time/batch=1.17s
17923/44874 (epoch 39.941) train_loss=1.36875057 time/batch=1.28s
17924/44874 (epoch 39.943) train_loss=1.42595649 time/batch=0.41s
17925/44874 (epoch 39.945) train_loss=1.27366364 time/batch=0.55s
17926/44874 (epoch 39.947) train_loss=1.55700433 time/batch=0.26s
17927/44874 (epoch 39.950) train_loss=1.43044889 time/batch=1.44s
17928/44874 (epoch 39.952) train_loss=1.46950960 time/batch=1.11s
17929/44874 (epoch 39.954) train_loss=1.24325144 time/batch=0.48s
17930/44874 (epoch 39.956) train_loss=1.45910919 time/batch=2.12s
17931/44874 (epoch 39.959) train_loss=1.40901148 time/batch=0.38s
17932/44874 (epoch 39.961) train_loss=1.23282480 time/batch=0.63s
17933/44874 (epoch 39.963) train_loss=1.58114684 time/batch=6.27s
17934/44874 (epoch 39.965) train_loss=1.37135720 time/batch=0.57s
17935/44874 (epoch 39.967) train_loss=1.21049440 time/batch=0.50s
17936/44874 (epoch 39.970) train_loss=1.36913073 time/batch=0.93s
17937/44874 (epoch 39.972) train_loss=1.44533157 time/batch=1.25s
17938/44874 (epoch 39.974) train_loss=1.41070449 time/batch=1.17s
17939/44874 (epoch 39.976) train_loss=1.38450193 time/batch=0.76s
17940/44874 (epoch 39.979) train_loss=1.59032333 time/batch=7.78s
17941/44874 (epoch 39.981) train_loss=1.26504683 time/batch=0.56s
17942/44874 (epoch 39.983) train_loss=1.44462061 time/batch=0.84s
17943/44874 (epoch 39.985) train_loss=1.40737700 time/batch=1.58s
17944/44874 (epoch 39.988) train_loss=1.25032496 time/batch=0.45s
17945/44874 (epoch 39.990) train_loss=1.29876888 time/batch=0.42s
17946/44874 (epoch 39.992) train_loss=1.47654676 time/batch=1.70s
17947/44874 (epoch 39.994) train_loss=1.40414834 time/batch=1.11s
17948/44874 (epoch 39.996) train_loss=1.32741559 time/batch=0.81s
17949/44874 (epoch 39.999) train_loss=1.53137660 time/batch=2.22s
17950/44874 (epoch 40.001) train_loss=1.42765164 time/batch=1.11s
17951/44874 (epoch 40.003) train_loss=1.40593076 time/batch=1.01s
17952/44874 (epoch 40.005) train_loss=1.42744112 time/batch=1.14s
17953/44874 (epoch 40.008) train_loss=1.42576873 time/batch=1.45s
17954/44874 (epoch 40.010) train_loss=1.48570216 time/batch=2.28s
17955/44874 (epoch 40.012) train_loss=1.33824062 time/batch=0.78s
17956/44874 (epoch 40.014) train_loss=1.32750273 time/batch=0.72s
17957/44874 (epoch 40.016) train_loss=1.44326341 time/batch=1.50s
17958/44874 (epoch 40.019) train_loss=1.40818870 time/batch=1.77s
17959/44874 (epoch 40.021) train_loss=1.47648287 time/batch=1.82s
17960/44874 (epoch 40.023) train_loss=1.44927120 time/batch=1.34s
17961/44874 (epoch 40.025) train_loss=1.32297421 time/batch=0.43s
17962/44874 (epoch 40.028) train_loss=1.37404311 time/batch=0.94s
17963/44874 (epoch 40.030) train_loss=1.52923548 time/batch=2.43s
17964/44874 (epoch 40.032) train_loss=1.42890573 time/batch=2.47s
17965/44874 (epoch 40.034) train_loss=1.31525981 time/batch=0.36s
17966/44874 (epoch 40.037) train_loss=1.30111325 time/batch=0.66s
17967/44874 (epoch 40.039) train_loss=1.59469676 time/batch=0.30s
17968/44874 (epoch 40.041) train_loss=1.38190246 time/batch=0.34s
17969/44874 (epoch 40.043) train_loss=1.47143555 time/batch=0.31s
17970/44874 (epoch 40.045) train_loss=1.41281629 time/batch=1.02s
17971/44874 (epoch 40.048) train_loss=1.31806028 time/batch=0.72s
17972/44874 (epoch 40.050) train_loss=1.25131392 time/batch=0.50s
17973/44874 (epoch 40.052) train_loss=1.30469847 time/batch=0.41s
17974/44874 (epoch 40.054) train_loss=1.32977152 time/batch=0.75s
17975/44874 (epoch 40.057) train_loss=1.46369302 time/batch=1.20s
17976/44874 (epoch 40.059) train_loss=1.40010834 time/batch=0.86s
17977/44874 (epoch 40.061) train_loss=1.40897346 time/batch=2.59s
17978/44874 (epoch 40.063) train_loss=1.39802277 time/batch=0.67s
17979/44874 (epoch 40.066) train_loss=1.28789258 time/batch=0.72s
17980/44874 (epoch 40.068) train_loss=1.30212641 time/batch=0.53s
17981/44874 (epoch 40.070) train_loss=1.35010004 time/batch=0.81s
17982/44874 (epoch 40.072) train_loss=1.32806373 time/batch=0.96s
17983/44874 (epoch 40.074) train_loss=1.45403564 time/batch=1.04s
17984/44874 (epoch 40.077) train_loss=1.34424436 time/batch=0.81s
17985/44874 (epoch 40.079) train_loss=1.35620570 time/batch=0.58s
17986/44874 (epoch 40.081) train_loss=1.46047843 time/batch=0.28s
17987/44874 (epoch 40.083) train_loss=1.42638755 time/batch=1.28s
17988/44874 (epoch 40.086) train_loss=1.33232939 time/batch=0.87s
17989/44874 (epoch 40.088) train_loss=1.42031062 time/batch=1.29s
17990/44874 (epoch 40.090) train_loss=1.30979764 time/batch=0.82s
17991/44874 (epoch 40.092) train_loss=1.42395079 time/batch=1.02s
17992/44874 (epoch 40.094) train_loss=1.39243555 time/batch=1.46s
17993/44874 (epoch 40.097) train_loss=1.26197588 time/batch=0.53s
17994/44874 (epoch 40.099) train_loss=1.28962100 time/batch=0.40s
17995/44874 (epoch 40.101) train_loss=1.26848161 time/batch=0.45s
17996/44874 (epoch 40.103) train_loss=1.29502952 time/batch=0.55s
17997/44874 (epoch 40.106) train_loss=1.35073972 time/batch=0.69s
17998/44874 (epoch 40.108) train_loss=1.39713442 time/batch=0.36s
17999/44874 (epoch 40.110) train_loss=1.47671902 time/batch=0.32s
Validating
    loss:	1.368535

18000/44874 (epoch 40.112) train_loss=1.30336761 time/batch=5.32s
18001/44874 (epoch 40.115) train_loss=1.36939979 time/batch=0.33s
18002/44874 (epoch 40.117) train_loss=1.35050964 time/batch=0.72s
18003/44874 (epoch 40.119) train_loss=1.25352120 time/batch=0.57s
18004/44874 (epoch 40.121) train_loss=1.43775392 time/batch=1.30s
18005/44874 (epoch 40.123) train_loss=1.41065848 time/batch=1.19s
18006/44874 (epoch 40.126) train_loss=1.30188596 time/batch=0.67s
18007/44874 (epoch 40.128) train_loss=1.31927168 time/batch=0.79s
18008/44874 (epoch 40.130) train_loss=1.26566315 time/batch=0.52s
18009/44874 (epoch 40.132) train_loss=1.30999875 time/batch=0.90s
18010/44874 (epoch 40.135) train_loss=1.24253428 time/batch=0.51s
18011/44874 (epoch 40.137) train_loss=1.25462174 time/batch=0.70s
18012/44874 (epoch 40.139) train_loss=1.35635567 time/batch=1.07s
18013/44874 (epoch 40.141) train_loss=1.41317534 time/batch=0.92s
18014/44874 (epoch 40.144) train_loss=1.36322141 time/batch=0.42s
18015/44874 (epoch 40.146) train_loss=1.38851953 time/batch=1.04s
18016/44874 (epoch 40.148) train_loss=1.39838350 time/batch=0.91s
18017/44874 (epoch 40.150) train_loss=1.32935607 time/batch=0.92s
18018/44874 (epoch 40.152) train_loss=1.29064393 time/batch=0.55s
18019/44874 (epoch 40.155) train_loss=1.28329897 time/batch=0.62s
18020/44874 (epoch 40.157) train_loss=1.32584786 time/batch=0.64s
18021/44874 (epoch 40.159) train_loss=1.34899378 time/batch=1.21s
18022/44874 (epoch 40.161) train_loss=1.38926387 time/batch=0.91s
18023/44874 (epoch 40.164) train_loss=1.43359554 time/batch=1.38s
18024/44874 (epoch 40.166) train_loss=1.32041669 time/batch=0.71s
18025/44874 (epoch 40.168) train_loss=1.34665251 time/batch=0.82s
18026/44874 (epoch 40.170) train_loss=1.26819146 time/batch=0.71s
18027/44874 (epoch 40.172) train_loss=1.34583676 time/batch=0.91s
18028/44874 (epoch 40.175) train_loss=1.39565790 time/batch=1.07s
18029/44874 (epoch 40.177) train_loss=1.35790789 time/batch=0.77s
18030/44874 (epoch 40.179) train_loss=1.29072273 time/batch=0.70s
18031/44874 (epoch 40.181) train_loss=1.32745051 time/batch=0.80s
18032/44874 (epoch 40.184) train_loss=1.27730632 time/batch=0.51s
18033/44874 (epoch 40.186) train_loss=1.39733088 time/batch=0.96s
18034/44874 (epoch 40.188) train_loss=1.23774374 time/batch=0.51s
18035/44874 (epoch 40.190) train_loss=1.33265948 time/batch=0.85s
18036/44874 (epoch 40.193) train_loss=1.31958795 time/batch=0.58s
18037/44874 (epoch 40.195) train_loss=1.37935936 time/batch=1.18s
18038/44874 (epoch 40.197) train_loss=1.35689080 time/batch=0.59s
18039/44874 (epoch 40.199) train_loss=1.36326098 time/batch=0.59s
18040/44874 (epoch 40.201) train_loss=1.30904722 time/batch=0.75s
18041/44874 (epoch 40.204) train_loss=1.31744659 time/batch=0.53s
18042/44874 (epoch 40.206) train_loss=1.34279716 time/batch=0.90s
18043/44874 (epoch 40.208) train_loss=1.27367961 time/batch=0.45s
18044/44874 (epoch 40.210) train_loss=1.38667595 time/batch=0.76s
18045/44874 (epoch 40.213) train_loss=1.28522408 time/batch=0.52s
18046/44874 (epoch 40.215) train_loss=1.30554271 time/batch=0.43s
18047/44874 (epoch 40.217) train_loss=1.31473780 time/batch=0.34s
18048/44874 (epoch 40.219) train_loss=1.33306777 time/batch=0.79s
18049/44874 (epoch 40.222) train_loss=1.42513359 time/batch=1.36s
18050/44874 (epoch 40.224) train_loss=1.30328858 time/batch=0.60s
18051/44874 (epoch 40.226) train_loss=1.47047317 time/batch=1.18s
18052/44874 (epoch 40.228) train_loss=1.37436450 time/batch=0.82s
18053/44874 (epoch 40.230) train_loss=1.34473813 time/batch=0.68s
18054/44874 (epoch 40.233) train_loss=1.30281854 time/batch=0.74s
18055/44874 (epoch 40.235) train_loss=1.32304382 time/batch=0.71s
18056/44874 (epoch 40.237) train_loss=1.30209625 time/batch=0.91s
18057/44874 (epoch 40.239) train_loss=1.34469604 time/batch=0.64s
18058/44874 (epoch 40.242) train_loss=1.32791865 time/batch=0.84s
18059/44874 (epoch 40.244) train_loss=1.36999512 time/batch=0.93s
18060/44874 (epoch 40.246) train_loss=1.35275292 time/batch=0.70s
18061/44874 (epoch 40.248) train_loss=1.35169578 time/batch=1.22s
18062/44874 (epoch 40.250) train_loss=1.28102052 time/batch=0.46s
18063/44874 (epoch 40.253) train_loss=1.43064511 time/batch=0.95s
18064/44874 (epoch 40.255) train_loss=1.36188412 time/batch=0.82s
18065/44874 (epoch 40.257) train_loss=1.36543155 time/batch=0.60s
18066/44874 (epoch 40.259) train_loss=1.35008216 time/batch=0.64s
18067/44874 (epoch 40.262) train_loss=1.26223159 time/batch=0.47s
18068/44874 (epoch 40.264) train_loss=1.43512726 time/batch=1.22s
18069/44874 (epoch 40.266) train_loss=1.32537532 time/batch=0.87s
18070/44874 (epoch 40.268) train_loss=1.27293241 time/batch=0.47s
18071/44874 (epoch 40.271) train_loss=1.26642394 time/batch=0.56s
18072/44874 (epoch 40.273) train_loss=1.27920341 time/batch=0.68s
18073/44874 (epoch 40.275) train_loss=1.30266416 time/batch=0.41s
18074/44874 (epoch 40.277) train_loss=1.40276730 time/batch=0.93s
18075/44874 (epoch 40.279) train_loss=1.38784242 time/batch=0.95s
18076/44874 (epoch 40.282) train_loss=1.28853178 time/batch=0.67s
18077/44874 (epoch 40.284) train_loss=1.31473565 time/batch=0.89s
18078/44874 (epoch 40.286) train_loss=1.34013450 time/batch=0.44s
18079/44874 (epoch 40.288) train_loss=1.29744232 time/batch=0.85s
18080/44874 (epoch 40.291) train_loss=1.32098782 time/batch=0.57s
18081/44874 (epoch 40.293) train_loss=1.38158083 time/batch=0.98s
18082/44874 (epoch 40.295) train_loss=1.34529376 time/batch=0.75s
18083/44874 (epoch 40.297) train_loss=1.40349686 time/batch=0.35s
18084/44874 (epoch 40.300) train_loss=1.36449611 time/batch=0.92s
18085/44874 (epoch 40.302) train_loss=1.33286190 time/batch=0.37s
18086/44874 (epoch 40.304) train_loss=1.37868357 time/batch=0.99s
18087/44874 (epoch 40.306) train_loss=1.36539245 time/batch=0.58s
18088/44874 (epoch 40.308) train_loss=1.30528283 time/batch=0.67s
18089/44874 (epoch 40.311) train_loss=1.46067214 time/batch=1.17s
18090/44874 (epoch 40.313) train_loss=1.30205286 time/batch=0.78s
18091/44874 (epoch 40.315) train_loss=1.18828166 time/batch=0.49s
18092/44874 (epoch 40.317) train_loss=1.22002518 time/batch=0.49s
18093/44874 (epoch 40.320) train_loss=1.40890622 time/batch=0.33s
18094/44874 (epoch 40.322) train_loss=1.25198817 time/batch=0.55s
18095/44874 (epoch 40.324) train_loss=1.27375054 time/batch=0.55s
18096/44874 (epoch 40.326) train_loss=1.34166741 time/batch=0.75s
18097/44874 (epoch 40.328) train_loss=1.34328949 time/batch=0.77s
18098/44874 (epoch 40.331) train_loss=1.31523347 time/batch=0.71s
18099/44874 (epoch 40.333) train_loss=1.24756050 time/batch=0.48s
18100/44874 (epoch 40.335) train_loss=1.38827670 time/batch=1.32s
18101/44874 (epoch 40.337) train_loss=1.29102898 time/batch=0.88s
18102/44874 (epoch 40.340) train_loss=1.29052866 time/batch=0.78s
18103/44874 (epoch 40.342) train_loss=1.27418756 time/batch=0.49s
18104/44874 (epoch 40.344) train_loss=1.44848478 time/batch=1.03s
18105/44874 (epoch 40.346) train_loss=1.18568373 time/batch=0.45s
18106/44874 (epoch 40.349) train_loss=1.32262361 time/batch=0.99s
18107/44874 (epoch 40.351) train_loss=1.39273286 time/batch=0.58s
18108/44874 (epoch 40.353) train_loss=1.28853416 time/batch=0.70s
18109/44874 (epoch 40.355) train_loss=1.32552302 time/batch=0.94s
18110/44874 (epoch 40.357) train_loss=1.33870363 time/batch=0.66s
18111/44874 (epoch 40.360) train_loss=1.32808852 time/batch=0.67s
18112/44874 (epoch 40.362) train_loss=1.41748929 time/batch=1.05s
18113/44874 (epoch 40.364) train_loss=1.22733045 time/batch=0.56s
18114/44874 (epoch 40.366) train_loss=1.38210726 time/batch=0.38s
18115/44874 (epoch 40.369) train_loss=1.27897286 time/batch=0.70s
18116/44874 (epoch 40.371) train_loss=1.25760257 time/batch=0.63s
